,ID, Media,Link,food type
428,890678140535754752,Congratulations Lauren Gottschalk! Welcome to the BK Scholars fam. https://t.co/DPrt98ZRap,http://pbs.twimg.com/media/DFxTATtXgAAmZFW.jpg,Seafood
433,889893005561180164,Your jaws will love our new Chicken Parm Sandwich. #SharkWeek https://t.co/ssTrq2tN5Z,http://pbs.twimg.com/media/DFlhZ0nW0AAVM_t.jpg,Fried food
439,888065513657651200,How d we make our Chicken Parmesan Sandwich this good? Let s just say we know a guy. https://t.co/gt1TTPfjKb,http://pbs.twimg.com/media/DFMK2TeUQAIc8Bq.jpg,Soup
440,887706469654814721,Happy #NationalHotDogDay. Tag someone you want to enjoy 79  Classic Grilled Dogs with. https://t.co/LDbzYRD7IX,http://pbs.twimg.com/tweet_video_thumb/DFHETYZXYAAKbBU.jpg,Egg
442,886669266573021185,King of the booth. https://t.co/ZvX1BlNl82,http://pbs.twimg.com/media/DEuGLtUXsAEmfWM.jpg,Meat
443,886635293687898113,Fact: Classic Grilled Dogs taste better when they re just 79  . https://t.co/kDP1R4FkVo,http://pbs.twimg.com/tweet_video_thumb/DEuFwysW0AEacog.jpg,Bread
447,885183222560075777,Shake em if you got em. https://t.co/FjQ3Oe0q6A,http://pbs.twimg.com/media/DEjBcv7XsAI3A2g.jpg,Seafood
452,883733671349370881,Grilled or Crispy? How do you Chicken Sandwich? https://t.co/XI5arO4hju,http://pbs.twimg.com/media/DEJY_AnXkAAiFp6.jpg,Rice
453,883441937642135553,It s the summer of Grilled Dogs.   Classic Grilled Dogs just 79  in July. https://t.co/BIjP90Bfwt,http://pbs.twimg.com/tweet_video_thumb/DEKdufRXYAApS5o.jpg,Fried food
454,883398621781270528,Greatest made up holiday ever. #WorldChocolateDay https://t.co/c8IbXBPsxD,http://pbs.twimg.com/media/DEJ2WjNVwAE4TnZ.jpg,Fried food
456,882974667711164416,French Toast Sticks be like... https://t.co/gQBUqUifyZ,http://pbs.twimg.com/media/DED0wRnWAAA5ezZ.jpg,Dessert
459,882269040504328193,This person gets it. #HappyFourth https://t.co/puKW0SsvVl,http://pbs.twimg.com/media/DDk_EhcXUAA8lT5.jpg,Fried food
461,881904115479003137,Just in time for July 4th  Classic Grilled Dogs are just 79  all month long. #America https://t.co/QawleuGk8n,http://pbs.twimg.com/media/DDlBMMEWAAMNYKo.jpg,Seafood
465,880834568474869761,Look at that MUSHROOM &amp; SWISS KING . All up in your newsfeed. https://t.co/RpQEMHZJTh,http://pbs.twimg.com/media/DDk87lvXcAQAgqW.jpg,Dairy product
467,880152379257217024,It's magically delicious. The Lucky Charms Shake. https://t.co/tfQuGmSlOe,http://pbs.twimg.com/media/DDbt2HLXcAAhdOB.jpg,Rice
471,879372453302214660,Nuggets are life. https://t.co/au2LnVMoh2,http://pbs.twimg.com/media/DDQokvkXkAApVDp.jpg,Noodles/Pasta
474,878708057252913152,Windows down  Mac n  Cheetos up. It s summertime. https://t.co/tETharOljA,http://pbs.twimg.com/media/DDAwzhJXcAAwdwr.jpg,Soup
478,877959148884770817,Summer to-do list: 1) try the MUSHROOM &amp; SWISS KING  2) bunch of other things https://t.co/aCZpMKHhcV,http://pbs.twimg.com/media/DC8jL4cXgAIwy9_.jpg,Dessert
482,877189809101471744,The Lucky Charms Shake. Lucky you. https://t.co/ohx6d5wPI2,http://pbs.twimg.com/ext_tw_video_thumb/877189648245719040/pu/img/-sFkWRbVBuialsF_.jpg,Soup
484,876467474539180035,Like father like bun https://t.co/NA8EuWVv9j,http://pbs.twimg.com/media/DCnWffFVYAADbvT.jpg,Soup
488,875398088407568391,Oooo yeahh. That s the new MUSHROOM &amp; SWISS KING  alright. https://t.co/8DnDvF3pfV,http://pbs.twimg.com/media/DCYJ42mVoAIiAME.jpg,Meat
489,875023781068128256,It s a beautiful day for Mac n  Cheetos. https://t.co/DGehkouRTJ,http://pbs.twimg.com/media/DCSjQ8AXcAA5zoF.jpg,Dairy product
491,874297624328884226,The BBQ Bacon Crispy Chicken is here. Because  you know. BBQ and bacon. https://t.co/MivP2EMdGP,http://pbs.twimg.com/media/DCIg53bU0AE6_Ix.jpg,Dessert
494,872847661652725760,Good news for people who like cheese news. Mac n  Cheetos are back for a limited time. https://t.co/UOCRD1Q3cX,http://pbs.twimg.com/media/DBz6RlvVoAAfmaL.jpg,Fried food
497,872137440533807104,Hold happiness. And then drink it. The Froot Loops Shake. https://t.co/7BXWAPweZs,http://pbs.twimg.com/media/DBp0XybXUAEZNVu.jpg,Soup
501,870341047473274882,Mac n  Cheetos n  winning. https://t.co/Eq8P0yK2LF,http://pbs.twimg.com/media/DBQSj-FV0AAhl0m.jpg,Soup
502,869993133064548353,Welcome to the BK Scholars family  Julia Bassier! https://t.co/etgKwmxM83,http://pbs.twimg.com/media/DBKT6MqXYAAkPOI.jpg,Rice
507,869236902532063232,They re back. They re cheesy. They could be yours. Mac n  Cheetos are available for a limited time. https://t.co/DHzBCMSCOf,http://pbs.twimg.com/media/DAx6XFpXYAE7IiD.jpg,Vegetable/Fruit
509,868859412122750976,Happy National Hamburger Day. Don t forget to call your hamburger and tell it you love it. https://t.co/vYWDFPlEPv,http://pbs.twimg.com/media/DAx5OIyXUAAnGFn.jpg,Meat
515,867479081079668736,Welcome to the Class of 2017 BK Scholar  Grace Howard! https://t.co/xL8FOCrLOd,http://pbs.twimg.com/media/DAnnnhbW0AAlk7C.jpg,Meat
518,867067565390123008,Creamy mac n  cheese inside. Cheetos flavor outside. Mac n  Cheetos are now back for a limited time. https://t.co/h7p7ysaL0m,http://pbs.twimg.com/media/DAhxF2XXgAE6BUk.jpg,Dairy product
520,865611729769832448,Mac n  Cheetos are back  for now. Get  em while they re here. https://t.co/5U4DqnvJDL,http://pbs.twimg.com/media/DANFQ33UIAAlnB8.jpg,Fried food
521,864957580380164096,So close you can almost taste it. Mac n  Cheetos return tomorrow. https://t.co/gvKbiHHsvD,http://pbs.twimg.com/media/DADyT5JUMAAzsBf.jpg,Bread
524,864169473460318208,Like nothing you ve ever experienced...unless you had them last year. Mac n  Cheetos return for a limited time 5.18. https://t.co/wZkA8H6qC0,http://pbs.twimg.com/media/C_4ldSTUQAAGcHO.jpg,Egg
528,862779527893745666,The Froot Loops Shake. Because  Froot Loops. #Repost https://t.co/kBLcnzxy2m,http://pbs.twimg.com/media/C_k1ZcoVwAANC4z.jpg,Meat
532,861599032162045952,The New Bacon Cheddar Ranch Crispy Chicken Sandwich. It s a mouthful. https://t.co/hYz7gZiegv,http://pbs.twimg.com/media/C_UDtnjWAAEumlx.jpg,Meat
535,860230894296158210,RT these fries   Not because we'll give you some for free (we won't) but bc they look really really good.     https://t.co/fbbFiCrAWT,http://pbs.twimg.com/media/C_AnZIeV0AAtTlX.jpg,Soup
536,860193161506893824,The Froot Loops Shake. Proof that life is good. https://t.co/FyEIp6DyNr,http://pbs.twimg.com/media/C_AFDIaVwAAbi1v.jpg,Dairy product
538,859441832379506691,Whopper. That is all. https://t.co/4wLeGdnuxJ,http://pbs.twimg.com/media/C-1ZyJxXkAYh8Bg.jpg,Dessert
200,1062019693693820933,Milkshake Monday  anyone? Your favorite holiday sipper is back! https://t.co/aetOUqGwjr,http://pbs.twimg.com/media/Draa8TAXgAAayZa.jpg,Soup
202,1060948885068075009,Rolling into the weekend like... Repost from @bree_goold on Instagram https://t.co/saj6fIWIGN,http://pbs.twimg.com/media/DraaSu6X4AArkPR.jpg,Dessert
203,1059943512324497408,When you have the perfect day and the perfect dinner.   https://t.co/aof9uKy277,http://pbs.twimg.com/media/DqHvtzGU4AEdnUC.jpg,Rice
205,1058750656113045505,Raise your hand if you are celebrating #NationalSandwichDay with a Chick-fil-A Chicken Sandwich.   https://t.co/S6hNQX1Xt0,http://pbs.twimg.com/media/DqIBTsjUUAAeDKs.jpg,Rice
206,1058380714834608130,Is there really anything better than a fall picnic in the park? https://t.co/8E4sYc0VWR,http://pbs.twimg.com/media/DqHrKjyVAAElQuA.jpg,Vegetable/Fruit
211,1055202273448595456,Family dinner: The best part of the day.   https://t.co/ph6sBp5TD9,http://pbs.twimg.com/media/DqHo7DlVAAE6V_t.jpg,Noodles/Pasta
213,1052917624982650880,Breakfast meeting at the office? Enjoy!   #ChickfilACatering https://t.co/yGmlNEry2b,http://pbs.twimg.com/ext_tw_video_thumb/1052917453938778115/pu/img/6MFUYnBGodAOslFU.jpg,Egg
214,1052544765563027457,Wednesday walks fueled by Iced Coffee. Photo Credit: @giniperri on Instagram. https://t.co/QkY7O3jF5c,http://pbs.twimg.com/media/DpOrkDLWsAAHWH5.jpg,Egg
216,1051110310029844481,Some things just go together...like Chick-fil-A Catering and tailgating. https://t.co/EAMcXmoRCV,http://pbs.twimg.com/media/Do_XPCLU4AA2Mh1.jpg,Seafood
217,1050793221092126721,Golden  dippable  bites of joy! https://t.co/nFNRFIeWvz,http://pbs.twimg.com/media/Do_WxzYU0AEkSMQ.jpg,Fried food
218,1050025651544215552,It's like a Chicken Sandwich ... but for breakfast. Did you start your day with a Chicken Biscuit? https://t.co/iy6W4Fd50r,http://pbs.twimg.com/media/DpJwrLMU0AAjqzt.jpg,Meat
220,1048603800326553601,No matter which team you're rooting for  Chick-fil-A Catering is something all fans can agree on. https://t.co/C32yiTO2Om,http://pbs.twimg.com/media/DnjxcJrXoAYCEH0.jpg,Fried food
210,1057316615052644353,This burrito can t make it through a scary movie because it s too chicken. https://t.co/GGbvSL9vat,http://pbs.twimg.com/media/DqxXzx_UcAAVKgk.jpg,Dairy product
12,1062752625333059584,The heat is officially turned ON!   https://t.co/scnVc9GGrN,http://pbs.twimg.com/media/Dr-n4L1XcAA2biL.jpg,Noodles/Pasta
88,1062359995931652098,  - which emoji describes how you feel about this pizza? REPLY with your answer. https://t.co/aJfXeUyTPG,http://pbs.twimg.com/media/Dr5CyTMWkAAiXmU.jpg,Seafood
152,1062057864464805888,Spending this Monday with my BFFs: pizza and @CocaCola! https://t.co/YpErAVDdvH,http://pbs.twimg.com/media/Dr0v_70W4AAtRVv.jpg,Dairy product
201,1061393261573611520,Find someone that loves you the way you love Stuffed Cheesy Bread...  https://t.co/h1xOOKONK9,http://pbs.twimg.com/media/DrrTi8-WoAEFWIT.jpg,Vegetable/Fruit
202,1061000854294200320,What's the best way to start the weekend? With PIZZA  of course! https://t.co/yPedWiDrXa,http://pbs.twimg.com/media/Drlup12W4AACZPw.jpg,Meat
203,1060563137072644096,We can hear your stomach growling from here  TBH.   https://t.co/yrNMICLOdW,http://pbs.twimg.com/media/DrfgjRbWkAAu5Vj.jpg,Dessert
204,1060306187483262977,Are you more of a carryout person or a delivery person? COMMENT with your answer! https://t.co/ZsAyv575tr,http://pbs.twimg.com/media/Drb220eX4AEBfF7.jpg,Dessert
206,1059808153142001664,What's your #vote? RT for cheese pizza LIKE for pepperoni pizza https://t.co/BqO4AMnn2w,http://pbs.twimg.com/media/DrUx5bqWwAEi1TR.jpg,Rice
207,1059475739660181507,Hit LIKE if you're a Handmade Pan pizza fan! Now included in our Weeklong Carryout Deal.   https://t.co/bwP6LvAvq1,http://pbs.twimg.com/media/DrQDkdYWoAAPqDR.jpg,Dessert
208,1059113311298637826,An extra hour to eat pizza? Okay  bet! RT if you're ordering pizza tonight.   #DaylightSavings https://t.co/3yELQnzi2x,http://pbs.twimg.com/media/DrK58XuX0AE8GQX.jpg,Noodles/Pasta
210,1058524360393285637,TAG someone that loves pineapple on pizza AND someone that doesn't.   https://t.co/23fJwApnvR,http://pbs.twimg.com/media/DrCiS6bXQAIdxvY.jpg,Soup
211,1057995955574845440,October 31 vs. November 1 https://t.co/Kf1zStPkOn,http://pbs.twimg.com/media/Dq7BtqnWkAAVYEj.jpg,Fried food
213,1057392007793000448,Staying up late to put the finishing touches on your Halloween costume? Let us keep you company.   https://t.co/CWRdt4UbRM,http://pbs.twimg.com/media/DqycbUXWoAEKfW3.jpg,Dairy product
216,1056606814308102149,Comment with a   if you're a Thin Crust lover. https://t.co/loEIW5SDit,http://pbs.twimg.com/media/DqnSTDmXcAAnY2i.jpg,Seafood
217,1056184289325273089,Feeling hot  hot  hot!   https://t.co/OLXfNj410q,http://pbs.twimg.com/media/DqhSAyzXQAE6D4J.jpg,Seafood
218,1055813834055868417,Good morning everyone  let s get this Stuffed Cheesy Bread! https://t.co/8QOdO6Hk4c,http://pbs.twimg.com/media/DqcBFhxWsAABfXC.jpg,Soup
219,1055504954662764544,Friday eve calls for a feast. Which pizza would you take a slice from?   https://t.co/9tMwEbZnxs,http://pbs.twimg.com/media/DqXoKZSX4AAXCwq.jpg,Dessert
220,1055217674723172352,Ordering in &gt; going out. LIKE if you agree. https://t.co/iuXjVXrcsy,http://pbs.twimg.com/media/DqTi4cGX0AAIXYR.jpg,Fried food
221,1054825156382781442,Pizza and Boneless Chicken =   https://t.co/DQANQRwbrL,http://pbs.twimg.com/media/DqN941EW4AADBNm.jpg,Dessert
223,1054055026325360641,It's a Parmesan Bread Bites party!   https://t.co/nnG0WlWtG4,http://pbs.twimg.com/media/DqDBdeRXgAAiBLx.jpg,Dessert
224,1053737897977888769,Spending #SweetestDay with our sweetest topping...  https://t.co/p4CvgIbDJc,http://pbs.twimg.com/media/Dp-hCC-X0AA-Voh.jpg,Fried food
226,1052590747042672641,"This is ""pastably"" the best day of the year. RT if you agree. #NationalPastaDay https://t.co/m4tVliUvkN",http://pbs.twimg.com/media/DpuNtHUW0AMXoo3.jpg,Meat
39,1062676522463449088,The undisputed champion of Crispy Pan Pizza = DiGiorno   #DiGiornoNotDelivery https://t.co/NQ07gaQA5n,http://pbs.twimg.com/amplify_video_thumb/1022796979439591424/img/59rCtuW1ipFJbDI7.jpg,Vegetable/Fruit
208,1059823271930138624,One taught us agony  one taught us misery and one taught us pain. https://t.co/zvnjAnJXiO,http://pbs.twimg.com/media/DrU_RODXQAEHja0.jpg,Fried food
212,1058806404629385216,That feeling when you surprise @BottomShelfVids on Twitch...  Where should we go next?   https://t.co/bC3iJr7ate,http://pbs.twimg.com/ext_tw_video_thumb/1058806377647427584/pu/img/zExCArMx45rOP0me.jpg,Meat
216,1058136378653970433,WHAT IS DIGIORNO? https://t.co/ntDP2MHBDt,http://pbs.twimg.com/media/Dq9BbJIW4AMNjgL.jpg,Soup
226,1055527651581014016,*Searches our most frequently used Twitter GIF* https://t.co/JMESozYP0z,http://pbs.twimg.com/tweet_video_thumb/DqX8yHLXcAEXhj5.jpg,Dessert
240,1051266913953882113,You want that last slice of pizza? https://t.co/JPZ1x2at5U,http://pbs.twimg.com/media/DpbZryaU0AAjhmM.jpg,Rice
245,1049977846268014598,Fresh start. Fresh DiGiorno pizza straight from your oven.   #DiGiornoNotDelivery https://t.co/K0HSrS40ZM,http://pbs.twimg.com/amplify_video_thumb/1044567267495661570/img/kNOtQ-bBZNCZBzjt.jpg,Noodles/Pasta
249,1048602548410695682,r/DreamsDoComeTrue https://t.co/4vfYpjhGRO,http://pbs.twimg.com/media/Do1idHrVAAAbtqK.jpg,Soup
250,1048541209348726784,It s Not Delivery. It s Spoopy @PlayWithJambo.  It s also the best way to pronounce DiGiorno. https://t.co/h87NWYfFkn,http://pbs.twimg.com/ext_tw_video_thumb/1048541142894006272/pu/img/U3T-RWJDY-nj1Eid.jpg,Soup
252,1048311633523724288,This means we have no streams to watch this weekend.  Send us links  dates and times   https://t.co/IlJXVTRCtf,http://pbs.twimg.com/media/DoxZ309U8AAaH25.jpg,Egg
198,1062375435273682944,Why are you just sitting there? Any size fry at Wendy s is just $1! Get up! GO! https://t.co/I1WZn4u49G,http://pbs.twimg.com/ext_tw_video_thumb/1062375357876260864/pu/img/cMrBOV6Hib560exP.jpg,Rice
203,1060561029908914177,Now that you can get any size fry for just $1  you can tell your friends to get their own. https://t.co/bbiEew9UgV,http://pbs.twimg.com/ext_tw_video_thumb/1060560900447453185/pu/img/RcsfIEa8mRuxusXM.jpg,Fried food
205,1060224787077914624,one taught me love one taught me patience one taught me pain https://t.co/ajNUpeL0bV,http://pbs.twimg.com/media/DraswacU8AAFVC7.jpg,Dessert
206,1059835790455463937,Tangy  smoky goodness  that sounds S Awesome. Get your hands on the S Awesome Bacon Classic and a Dr Pepper. https://t.co/M7aV4TmAkY,http://pbs.twimg.com/media/DrVK-NdXgAErCet.jpg,Vegetable/Fruit
210,1057284904021565441,How do make a bacon cheeseburger better? You make it S Awesome. Get the new S Awesome Bacon Classic today! https://t.co/GRMr9ppTWp,http://pbs.twimg.com/media/Dqw7AlPX4AAbNh-.jpg,Noodles/Pasta
211,1055852478250520576,It's FryDay! Of course with $1 any size fry  it's always FRYDAY! https://t.co/zBMb235FTv,http://pbs.twimg.com/tweet_video_thumb/DqckG24XgAABgBQ.jpg,Meat
212,1055467479382872065,It only takes $1 to snag fries of any size. Get yours now! https://t.co/XF3ckxRhPk,http://pbs.twimg.com/tweet_video_thumb/DqXFzTqXQAcQ1Rw.jpg,Dairy product
213,1055120182564343809,Since the leaks are already out there.. https://t.co/ZFUVUKqhMO,http://pbs.twimg.com/media/DqSJusBW4AAbaMc.jpg,Egg
216,1054379252714483713,Come in now to get your fries in any size for just $1. https://t.co/QyyTLAX2E7,http://pbs.twimg.com/ext_tw_video_thumb/1054379200675827713/pu/img/pjEjdebc-4fHc65s.jpg,Noodles/Pasta
198,1062375435273682944,Why are you just sitting there? Any size fry at Wendy s is just $1! Get up! GO! https://t.co/I1WZn4u49G,http://pbs.twimg.com/ext_tw_video_thumb/1062375357876260864/pu/img/cMrBOV6Hib560exP.jpg,Bread
203,1060561029908914177,Now that you can get any size fry for just $1  you can tell your friends to get their own. https://t.co/bbiEew9UgV,http://pbs.twimg.com/ext_tw_video_thumb/1060560900447453185/pu/img/RcsfIEa8mRuxusXM.jpg,Meat
205,1060224787077914624,one taught me love one taught me patience one taught me pain https://t.co/ajNUpeL0bV,http://pbs.twimg.com/media/DraswacU8AAFVC7.jpg,Egg
206,1059835790455463937,Tangy  smoky goodness  that sounds S Awesome. Get your hands on the S Awesome Bacon Classic and a Dr Pepper. https://t.co/M7aV4TmAkY,http://pbs.twimg.com/media/DrVK-NdXgAErCet.jpg,Dairy product
210,1057284904021565441,How do make a bacon cheeseburger better? You make it S Awesome. Get the new S Awesome Bacon Classic today! https://t.co/GRMr9ppTWp,http://pbs.twimg.com/media/Dqw7AlPX4AAbNh-.jpg,Dairy product
211,1055852478250520576,It's FryDay! Of course with $1 any size fry  it's always FRYDAY! https://t.co/zBMb235FTv,http://pbs.twimg.com/tweet_video_thumb/DqckG24XgAABgBQ.jpg,Bread
212,1055467479382872065,It only takes $1 to snag fries of any size. Get yours now! https://t.co/XF3ckxRhPk,http://pbs.twimg.com/tweet_video_thumb/DqXFzTqXQAcQ1Rw.jpg,Meat
213,1055120182564343809,Since the leaks are already out there.. https://t.co/ZFUVUKqhMO,http://pbs.twimg.com/media/DqSJusBW4AAbaMc.jpg,Noodles/Pasta
216,1054379252714483713,Come in now to get your fries in any size for just $1. https://t.co/QyyTLAX2E7,http://pbs.twimg.com/ext_tw_video_thumb/1054379200675827713/pu/img/pjEjdebc-4fHc65s.jpg,Dairy product
201,1059830271128756224,Eat your greens this holiday season with the new Grinch pancakes at IHOP. https://t.co/X2ORWO12rq,http://pbs.twimg.com/media/DrQwmECXQAMJMKj.jpg,Vegetable/Fruit
202,1057995675382689792,Grinch Pancakes at IHOP. Try them before they re stolen. #TheGrinch https://t.co/MG2dVWnmY1,http://pbs.twimg.com/media/Dq2voKgV4AAF8AD.jpg,Vegetable/Fruit
44,1053381047486943233,guy: don t put all your eggs in one basket waitress  checking the menu: uh I don t know how to tell you this https://t.co/E3on9Y9yCs,http://pbs.twimg.com/media/Dp5cb08W4AE_Egr.jpg,Meat
80,1047505204298633222,on Wednesdays we wear pink https://t.co/WoMbBUJQ8j,http://pbs.twimg.com/media/Dol8awgW4AApxzv.jpg,Vegetable/Fruit
130,1039958631565934592,apple always knows eggsactly what features we want https://t.co/PKBbkv9Xi3,http://pbs.twimg.com/media/Dm6sw7dWwAcPlIt.jpg,Vegetable/Fruit
182,1022181804328058881,ladies and gentlemen  we are floating in space https://t.co/UweY6te6K0,http://pbs.twimg.com/tweet_video_thumb/Di-EyYTXgAA23LC.jpg,Vegetable/Fruit
197,1020008638105247745,bananas walked so Nannerpuss could run https://t.co/ipoZaE2voC,http://pbs.twimg.com/media/DifMVhZW4AAdkMw.jpg,Egg
205,1017434851635548160,Tier 47   Pickle Axe   season 5 is wild https://t.co/BugobqiWHB,http://pbs.twimg.com/media/Dh6nTXKWkAE2w6C.jpg,Dessert
207,1016767731939659777,https://t.co/7s1haEAvWL,http://pbs.twimg.com/media/DhxI2jBXUAEmSEC.jpg,Egg
210,1015490605433016320,https://t.co/MQ9YNVXgKm,http://pbs.twimg.com/media/DhcueMjUYAAt6s4.jpg,Egg
232,1004072295013470208,Unpopular onion: involuntary crying edition https://t.co/Gt42wR6kDC,http://pbs.twimg.com/media/De8uOU3XcAICBSv.jpg,Bread
257,991427243837677568,no  this is Denny s https://t.co/CjmV1DIWbv,http://pbs.twimg.com/media/DcJB0ocW4AMxGf-.jpg,Meat
258,990996691967979520,https://t.co/txovMDysrl,http://pbs.twimg.com/media/DcC6M7LWsAMTWqN.jpg,Rice
263,989147090218639360,https://t.co/S3TbAcwd8I,http://pbs.twimg.com/media/Dbon-HwW0AAu1mw.jpg,Dairy product
266,987425672225107968,we packed a bowl with fresh greens https://t.co/sYHGawHdTv,http://pbs.twimg.com/media/DbO7ZKUW0AAZILy.jpg,Seafood
276,984143971789299713,if you serve them  they will come https://t.co/rhTHw5ZIgv,http://pbs.twimg.com/media/DahhhqJX4AA8TZQ.jpg,Meat
