,img_names,rand_cats,nn_tweet
587,DennysDiner-i489815874983821312.jpg,fried-food,There s not really a better way to celebrate #NationalSeafoodBisqueDay. https://t.co/yPHhQly2gu
588,DennysDiner-i491336009292840960.jpg,fruit,It s tough to top an original  but we did it anyway. The new $5 Double Cheesy Gordita Crunch Box is here. https://t.co/chREDhoeEW
589,DennysDiner-i492781580599828480.jpg,egg,Plus we'd provide a huge plethora of beverages for those dehydrated and those who are ~FOREVER THIRSTY~ http://t.co/0tPjBonnOM
590,DennysDiner-i494227024857157632.jpg,bread,Mom's new favorite flower: bacon https://t.co/Eb5jdfJCDL
591,DennysDiner-i495303116217405442.jpg,rice,join denny's and atari for the battle royale today. IT'S ROYALE! @ http://t.co/q7dIGMoJPn (3pm pst) http://t.co/pdwW9KBEr8
592,DennysDiner-i498171470166892544.jpg,egg,You know you want to host your holiday party at Red Lobster! We'll get the biscuits ready!   https://t.co/ynpTdgOGOm
593,DennysDiner-i498541989533847554.jpg,seafood,Don t wait until 2019 to revisit your childhood. https://t.co/Nce83mR1hE
594,DennysDiner-i499637182064517120.jpg,rice,Sometimes your eyes are bigger than your stomach. Much  much bigger. [photo via tumblr user liamefr13] http://t.co/sUTf3yKVk0
595,DennysDiner-i500320513705918464.jpg,noodles/pasta,Visions of sliders danced in his head.     ( : Insta #BoldCraver  robin_hoodzz) https://t.co/SlweIM1gBU
596,DennysDiner-i500324407026675712.jpg,dessert,#Crabfest is calling your name. Get it this weekend before it's gone!   https://t.co/mci4xXYqKC
597,DennysDiner-i501545154852167680.jpg,bread,This is the ideal male body. You may not like it  but this is what peak performance looks like. https://t.co/G5i0lA7flc
598,DennysDiner-i507915449380900865.jpg,vegetable,Nothing like some #Crabfest   in the sunset. https://t.co/hfiCG8s17V
599,DennysDiner-i509396332843646977.jpg,bread,Happy New Year! https://t.co/GbPr2ZbsHG
600,DennysDiner-i509714570118967296.jpg,fried-food,I can see your halo  halo  halo. RT@ATfromdaATL @DennysDiner And @caandersonn all in one pic #blessed http://t.co/Ro5LTrz9SR
601,DennysDiner-i510502542703607808.jpg,noodles/pasta,.@Seinfeld2000 imagen buble boy play denny's TP bboy: burger! it's a misprint! gorge: im sorry the card says bugger! http://t.co/AxV4PzED0H
602,DennysDiner-i511550487213391872.jpg,vegetable,@adarraboo  https://t.co/3I6fho1wAh
603,DennysDiner-i513377550530523136.jpg,bread,https://t.co/YaxI7FGneO
604,DennysDiner-i514437386789724160.jpg,rice,http://t.co/FTh7CIrFvD
605,DennysDiner-i514543117362806784.jpg,fried-food,Get in the robot  Shinji https://t.co/m8no8cWxsE
606,DennysDiner-i514544696493084673.jpg,rice,turtle sundaes are sooooooo cuuuuuuute!!!! https://t.co/dG6LEplFBQ
607,DennysDiner-i514552227818917889.jpg,soup,The moment we ve all been waiting for...the #LobsterEmoji has officially arrived!!!   https://t.co/5JPMqKcUPc
608,DennysDiner-i514858604474925056.jpg,dessert,M O T I V A T I O N https://t.co/MexYEVwzmC
609,DennysDiner-i514881455244451840.jpg,dessert,https://t.co/NeUbLv8wLp
610,DennysDiner-i515173973324472321.jpg,fried-food,Good luck this week at Quail Hollow  @BeefGolf. #PGAchamp https://t.co/1FeM8gt39J
611,DennysDiner-i517081800276209664.jpg,dairy-product,French Toast so beautiful that it requires a close-up. http://t.co/FlxagCBSpu
612,DennysDiner-i517337766581919745.jpg,fruit,TFW the drive-thru guy says   Enjoy your lunch!  and you say  You too!   #IRLhorrors https://t.co/HgtHdsW18V
613,DennysDiner-i517435894526402561.jpg,dessert,7 continents in 24 hours! A well-earned break helps him through the night! ;) #mybreak   https://t.co/2ECu8ac4nL
614,DennysDiner-i517686802023718912.jpg,seafood,the NEW chocolate Whopper. coming soon to your local Burger King. maybe. https://t.co/9N1snyYhRX
615,DennysDiner-i519904743125426178.jpg,vegetable,hey @alyankovic  we love you and we love parodies. so we parodied you with breakfast food. hope you like it. http://t.co/Xqu4eQAlpZ
616,DennysDiner-i521690446352113664.jpg,vegetable,We're here for video games. Find our hidden art drops as we tweet 'em out this week. #ArbysArtDrop https://t.co/REv4QH8AfS
617,DennysDiner-i522063922460123136.jpg,meat,Oh yes. http://t.co/clPVVy9x8u
618,DennysDiner-i524287272867213313.jpg,egg,Just a man who's good at what he does https://t.co/Nvt327D5e4
619,DennysDiner-i527569508312297473.jpg,dairy-product,Don t party without a #TacoPartyPack. Grab one (or a few) today. https://t.co/fWUj48UMmv
620,DennysDiner-i527844901263015936.jpg,seafood,Hey @ScandalABC  breakfast is handled. #ScandalThursday http://t.co/rwZezNihm2
621,DennysDiner-i529740843209723904.jpg,noodles/pasta,Remember the Enchirito? Or the Black Jack Taco? Watch this.  #WhatTheBellHappened https://t.co/2l1cWq5DjK
622,DennysDiner-i530445651025600512.jpg,egg,    ( : Insta #BoldCraver  Jaclyn Norton) https://t.co/PZzyr11oIR
623,DennysDiner-i531930302651047937.jpg,meat,Out with the old BCS and in with the new. And lemme tell ya  the new is good. Really good. Taste-wise at least. http://t.co/XNqzVfzBLj
624,DennysDiner-i535165509898371072.jpg,fruit,#EndlessShrimp is NOW $15.99. #MindBlown   https://t.co/JEIzdxJrnK
625,DennysDiner-i536971028690640896.jpg,noodles/pasta,Lookin' good  French Toast! http://t.co/gPE3Ym2Zxf
626,DennysDiner-i540584326778589184.jpg,dessert,Almost as satisfying as the 2 for $6 Whopper deal. Almost. https://t.co/oAFbvDe2Uz
627,DennysDiner-i540674418763374592.jpg,meat,nothing says  welcome home for the holidays  like a good  ol spaghetti wreath on the front door http://t.co/U0BEOur5UV
628,DennysDiner-i541028455459332096.jpg,fruit,bet you can t tell which one s a celestial body &amp; which one is a breakfast... try them yourself on 8.21.17 https://t.co/aqNTMnrIfG
629,DennysDiner-i542844049984880641.jpg,fried-food,Don t worry about the cheese shortage. Denny s is like Fort Knox. But with cheese. #velveetashortage @eatliquidgold http://t.co/IgUoHznC32
630,DennysDiner-i544607081517821952.jpg,meat,open for a sweet surprise   https://t.co/enUVx4ZyTb
631,DennysDiner-i546865033255596032.jpg,fruit,Shellossus can transform his entire body into an egg-shell. Not really the most useful power. #eggsmen #xmen http://t.co/EU0fYh4vBX
632,DennysDiner-i550498963020083201.jpg,egg,  (This is just to say there s a NEW CASTLE at 366-68 US Hwy. 22 in Green Brook  NJ!) https://t.co/WuHxWylvWx
633,DennysDiner-i550774720451579905.jpg,seafood,someone make sure they're using the balls with the pictures not the numbers thanks https://t.co/CBwIEKwZNz
634,DennysDiner-i551958776816082945.jpg,bread,Time to VEG OUT  you guys. (With this returning veggie-tastic slider  that is.) https://t.co/TNn1eMnEWr
635,DennysDiner-i552528915114520576.jpg,fruit,Your new summer fling. #WatermelonFreeze   https://t.co/To2wLj5UyU
636,DennysDiner-i552907280505896961.jpg,fried-food,http://t.co/qqURxTbc3x
637,DennysDiner-i555077323448659968.jpg,fruit,The undisputed champion of Crispy Pan Pizza = DiGiorno   #DiGiornoNotDelivery https://t.co/NQ07gaQA5n
638,DennysDiner-i557543070590578690.jpg,fried-food,"#collegeslam  we gotta learn more about this ""wildman room"". it sounds  um  wild....man http://t.co/ZgAwVnQTYg"
639,DennysDiner-i557943830855831553.jpg,noodles/pasta,Pork + @WorkaholicsCC = a weird freaky show we'd be pretty into  to be honest. #gottabefresh #gottabefreshpork http://t.co/EN27Rxy478
640,DennysDiner-i563013586168315904.jpg,rice,one of these things is coming back. hint: it's not the pager. #CHEESYTOTSareback   https://t.co/6o4DsVwqMT
641,DennysDiner-i563745877261832192.jpg,fruit,bone app the teeth  buddies ;) https://t.co/n0hlUe6pSr
642,DennysDiner-i564578752579903488.jpg,bread,Raise your hand if you pretended to be Irish today   https://t.co/FZ5lgRyZhA
643,DennysDiner-i565556625852084225.jpg,dessert,THIS CAT KNOWS EXACTLY WHAT HE'S DOING #supertroll http://t.co/Sjc62iXjKZ
644,DennysDiner-i566248539664445440.jpg,egg,when will we be able to stream hot apps directly into our mouths http://t.co/uoqSTeCvA8
645,DennysDiner-i569700381120438273.jpg,meat,This or That? French FRIES or French TOAST? http://t.co/70Lfvfb4vL
646,DennysDiner-i570652529807241216.jpg,noodles/pasta,no  this is Denny s https://t.co/CjmV1DIWbv
647,DennysDiner-i573918386016632832.jpg,seafood,Taste the rainbow  freeze the rainbow. #SkittlesStrawberryFreeze https://t.co/iq42Qtz9Mx
648,DennysDiner-i574990834262802432.jpg,egg,There's more to Taco Bell #SaucePackets than you know. Watch this. #WhatTheBellHappened https://t.co/gpzLVeDwXH
649,DennysDiner-i577535312005632000.jpg,dairy-product,Get all the fall feels with the #CaramelAppleFreeze. https://t.co/HTEK7G4yN3
650,DennysDiner-i579019620662812673.jpg,dessert,Will They or Won t They? You ll have to try new KFC Chicken &amp; Waffles to find out. https://t.co/TJtvocS892
651,DennysDiner-i583731985044082688.jpg,meat,PANCAKE FOUND A SECRET STASH OF SWAG AND IS EXCITED TO GIVE IT AWAY AT 6PM ET TONIGHT. &gt;&gt; https://t.co/D8Uyryeo8T https://t.co/pYaky2MvFP
652,DennysDiner-i583769553903165440.jpg,bread,This is Todd.  Todd is here to dress up as your family &amp; help you practice breaking the news https://t.co/ZasU0T5dBU https://t.co/IBjxBHs5Er
653,DennysDiner-i583772256469417984.jpg,rice,Sooooo close!!    New rewards available now.  #MyRedLobsterRewards https://t.co/rztDNXNFea
654,DennysDiner-i583777161720528896.jpg,meat,wow MAJOR   to success @djkhaled https://t.co/VysLp2Ea1x
655,DennysDiner-i583778592838000641.jpg,fruit,#ValentinesDayChallenge https://t.co/k3uLw7ZFKk
656,DennysDiner-i583780886086189056.jpg,fruit,If you haven t tried the #NakedChickenChalupa  you better head to Taco Bell ASAP before it s gone. https://t.co/QcaSEfxD5E
657,DennysDiner-i583782001544527872.jpg,egg,This means we have no streams to watch this weekend.  Send us links  dates and times   https://t.co/IlJXVTRCtf
658,DennysDiner-i583784306692108288.jpg,soup,*sigh* hi  welcome to goth denny's. i'm your server  raven  you can like  sit down or something *sigh* http://t.co/lnr63ShRWJ
659,DennysDiner-i583785384506597377.jpg,fruit,https://t.co/txovMDysrl
660,DennysDiner-i585188522803535872.jpg,dessert,Share your #workbreak wish with Break Claus today! He ll be online from 1-5pm GMT. Ho. Ho. Ho.   #mybreak https://t.co/CGre86wyl4
661,DennysDiner-i585462139525005312.jpg,fruit,Three definitely isn t a crowd with this dish! #ShrimpTrios https://t.co/C5Ok6zEJQY
662,DennysDiner-i586569080733376512.jpg,vegetable,wow they re at it again. what does this one even mean https://t.co/kiKb22rMtB
663,DennysDiner-i590296642282266625.jpg,meat,hey @burgerking how about a Slampper  or a Whammper  or a Whoppaslamus-rex  or something? http://t.co/zWHXfgIPYV
664,DennysDiner-i594559567427538944.jpg,bread,http://t.co/QXDmcYk0JG
665,DennysDiner-i597206141282689024.jpg,bread,It only takes $1 to snag fries of any size. Get yours now! https://t.co/XF3ckxRhPk
666,DennysDiner-i601073095894380544.jpg,dessert, Yelloooow  it s meeee.    this slider  no doubt. https://t.co/eV7w01wj2Q
667,DennysDiner-i605429257649537024.jpg,rice,"Why isn't ""Kc1 Rc2#"" trending today? https://t.co/uHXO4Szef9"
668,DennysDiner-i606548546704142337.jpg,vegetable,A diner-themed homage to one of our favorite TV shows: http://t.co/iizi3ABhZ1
669,DennysDiner-i608732950453100544.jpg,vegetable,99  Chicken Sliders made with all-white meat? HECK TO THE YES. Choose Crispy OR Savory Grilled.     https://t.co/xw5QBLnnvc
670,DennysDiner-i609787836221407232.jpg,noodles/pasta,Since the leaks are already out there.. https://t.co/ZFUVUKqhMO
671,DennysDiner-i611241552912891904.jpg,meat,reminder: dennys makes the best comfort food ;) https://t.co/yduhSmCZYM
672,DennysDiner-i622601889268547584.jpg,fruit,when the treats hit https://t.co/7zdH8sNIfl
673,DennysDiner-i623898588431581184.jpg,dessert,our thickest pancake yet http://t.co/JPVabVh1qB
674,DennysDiner-i637036935123476480.jpg,seafood,This is the only (nonexistent) nominee we reallllyyyy care about in our hearts. #Oscars http://t.co/MOvFNbRHRe
675,DennysDiner-i638786043014193152.jpg,seafood,Tick tock #EndlessShrimp is ending soon. So hurry in before November 18th.    *Prices vary by location https://t.co/0epZoQ9Ihn
676,DennysDiner-i641003881636298752.jpg,rice,16 million kids in the US are hungry. #Passtheplate to help us raise awareness &amp; end childhood hunger in America. http://t.co/4AsetUa4s7
677,DennysDiner-i641667445569142784.jpg,noodles/pasta,https://t.co/qacLi30S2Q https://t.co/s1IfDcFKBr
678,DennysDiner-i645975505900994560.jpg,seafood,Happy Presidents Day! Being a rock is hungry business. http://t.co/zHnPQmXxHi
679,DennysDiner-i646714071946010624.jpg,dairy-product,Watch out for those hunger pangs https://t.co/TDLRKI0JWD
680,DennysDiner-i647427993036582912.jpg,bread,nothing says  welcome home for the holidays  like a good  ol spaghetti wreath on the front door http://t.co/U0BEOur5UV
681,DennysDiner-i647829220639399937.jpg,noodles/pasta,Since the leaks are already out there.. https://t.co/ZFUVUKqhMO
682,DennysDiner-i649954864642977792.jpg,fruit,"when the banana's like ""it s not you  it's me...it s i m just not ready for a serious relationship right now.."" https://t.co/TpGXbjRR2P"
683,DennysDiner-i651142472303640576.jpg,soup,oops our selfie also broke twitter (for being 2 cute  sry @TheEllenShow) #Oscars http://t.co/SvwG4Xk5gE
684,DennysDiner-i651142517031743488.jpg,seafood,Yup  we even have Tuna Poke on the menu! https://t.co/TsbgIFfTue
685,DennysDiner-i651142555992588292.jpg,seafood,this is who is tweeting btw #collegeslam http://t.co/62QgehoAwL
686,DennysDiner-i667070480654991360.jpg,bread,5 4 3 2 dunk! Wishing you and yours a Wonderfilled 2018. https://t.co/FJKLABZGHX
687,DennysDiner-i668106359242534912.jpg,fruit,This is the only (nonexistent) nominee we reallllyyyy care about in our hearts. #Oscars http://t.co/MOvFNbRHRe
688,DennysDiner-i673588965325148160.jpg,seafood,Last day to get some #Crabfest til next time.    : SnacksAllDayEveryDay @foodietribe https://t.co/9Uhmmxmf2L
689,DennysDiner-i673929500309266432.jpg,seafood,Tonight  the beef will be settled. Zoom in. https://t.co/hedOtWYZ8g
690,DennysDiner-i675480451918745600.jpg,seafood,What is your first refill going to be? #EndlessShrimp   https://t.co/AK3toR5T3L
691,DennysDiner-i682313125761282048.jpg,bread,When it comes to building a burger there's a template but you don't have to play by the rules if you don't want to. http://t.co/apuVU2jO2y
692,DennysDiner-i682632568391479296.jpg,dairy-product,We do not condone protecting sliders over protecting your head... but we feel your crave  sir. https://t.co/a9YuY3B7Za
693,DennysDiner-i687065777694846976.jpg,meat,A remaster? We're stoked. @DarkSoulsGame https://t.co/epNo9hcNPn
694,DennysDiner-i687641261147291648.jpg,noodles/pasta,https://t.co/dgXbFRzpIH
695,DennysDiner-i702962403856625664.jpg,dessert,Friday eve calls for a feast. Which pizza would you take a slice from?   https://t.co/9tMwEbZnxs
696,DennysDiner-i704110970222866432.jpg,bread,BRB  dreaming of these mo arella sticks. https://t.co/avbBPFR517
697,DennysDiner-i704822434982031360.jpg,noodles/pasta,Amy Poehler! Parks and Rec! Remember this?! Alright! #GoldenGlobes http://t.co/GVvVYPobZQ
698,DennysDiner-i705547559436025856.jpg,meat,reminder: dennys makes the best comfort food ;) https://t.co/yduhSmCZYM
699,DennysDiner-i705548723611242496.jpg,meat,this flavor savor tastes like pickles:  The Whopper Bun.  share yours with #KingstacheChallenge. https://t.co/qcBJD2TN8T
700,DennysDiner-i705548916238868481.jpg,dairy-product,French Toast so beautiful that it requires a close-up. http://t.co/FlxagCBSpu
701,DennysDiner-i705549261111324674.jpg,dessert,BEEEEEEEEEF! Good luck this week at #TheOpen  @BeefGolf. https://t.co/TmIcREb1wF
702,DennysDiner-i707278286456557568.jpg,seafood,That moment when a new meme appears on the internet. https://t.co/0DtB6qhF4H
703,DennysDiner-i708361700970344448.jpg,egg,This is Todd.  Todd is here to dress up as your family &amp; help you practice breaking the news https://t.co/ZasU0T5dBU https://t.co/IBjxBHs5Er
704,DennysDiner-i711697940436287491.jpg,egg,OH  MY COD! Our Fish Nibblers are made with real Alaska Pollock! Like  seriously. OMC. https://t.co/xbxqiyIBx2
705,DennysDiner-i711978296137809920.jpg,dairy-product,Atari has arrived at Denny's: http://t.co/7bSfqYycgy http://t.co/CReUdYFjlN
706,DennysDiner-i713070745929166851.jpg,seafood,All the flave  all the crave! https://t.co/yFnsKW6BCs
707,DennysDiner-i715694833067753472.jpg,vegetable,Have you ever wondered the story behind #DoritosLocosTacos? Watch now. #WhatTheBellHappened https://t.co/7eEdGP01FT
708,DennysDiner-i716026656012390400.jpg,dairy-product,Which sandwich should YOU buy to celebrate #NationalSandwichDay? https://t.co/TGCTLnNK1D
709,DennysDiner-i719660691334963201.jpg,fried-food,Monday morning priorities. https://t.co/hn9nfsEBsH
710,DennysDiner-i723874137756700673.jpg,noodles/pasta,Happy 58th birthday  @BryanCranston! You're always welcome to baconize your special day here. http://t.co/do4gLDfrCc
711,DennysDiner-i725410602135384064.jpg,noodles/pasta,This is the story of a truly melancholy mix-up. #SadTVShows #OITNBa http://t.co/tJZl6h0kjr
